"Id";"Id Siecle";"Type";"Nom";"Prénom";"Login";"Alias de login";"Code d'activation";"Fonction(s)";"Structure(s)";"Classe(s)";"Enfant(s)";"Parent(s)"
"1379942";"";"Parent";"CARDONE001";"Neree";"massena.shazeen001";"massena.shazeen001";"8pt6zvvd";"";"LGT-BREQUIGNY-RENNES";"TSTI2D3";"Mohamed-Larbi ZIHAN001, Gonul IRWIN001";""
"1841855";"";"Parent";"SHAZEEN001";"Yacob";"yacob.shazeen001";"yacob.shazeen001";"dnw3e4vj";"";"LGT-BREQUIGNY-RENNES";"BTS1SAM";"Arshad HOBBS001";""
"1105405";"";"Parent";"SHAZIYYA001";"Jackie";"jackie.shaziyya001";"jackie.shaziyya001";"8sjdayw8";"";"LGT-BREQUIGNY-RENNES";"TSTMG5";"Sidrah RUSHE001";""
"1921317";"";"Parent";"SHAZIYYA001";"Louis-Antoine";"louis-antoine.shaziyya001";"louis-antoine.shaziyya001";"nw4vga5d";"";"LGT-BREQUIGNY-RENNES";"103";"Moea KANTE001";""
"1222209";"";"Parent";"SHAZIYYA001";"Ozcan";"ozcan.shaziyya0012";"ozcan.shaziyya0012";"8676kt8r";"";"LGT-BREQUIGNY-RENNES";"1STI2D2";"Jimi MILLAR001";""
"1705765";"";"Parent";"SHAZLA001";"Claude";"claude.shazla0012";"claude.shazla0012";"9javrjjw";"";"LGT-BREQUIGNY-RENNES";"111";"Annet RIFA001";""
"892016";"";"Parent";"SHAZLA001";"Luiza";"luiza.shazla001";"luiza.shazla001";"bjyt4btr";"";"LGT-BREQUIGNY-RENNES";"210";"Jayda AHERNE001";""
"1824922";"";"Parent";"SHAZLEEN001";"Marie-Felicie";"marie-felicie.shazleen001";"marie-felicie.shazleen001";"enrzp5wa";"";"LGT-BREQUIGNY-RENNES";"TST2S3";"Toinon VISUNKE001";""
"1110014";"";"Parent";"SHAZNA001";"Balthazard";"balthazard.shazna001";"balthazard.shazna001";"3kdp7dyx";"";"LGT-BREQUIGNY-RENNES";"BTS1SNIR";"Mairone GUILE001";""
"1051092";"";"Parent";"SHAZNA001";"Loujeyne";"loujeyne.shazna001";"loujeyne.shazna001";"snw43ne6";"";"LGT-BREQUIGNY-RENNES";"213";"Or BEECHAM001";""
"1913008";"";"Parent";"SHAZNA001";"Sarah-Lisa";"sarah-lisa.shazna001";"sarah-lisa.shazna001";"hnpywnjk";"";"LGT-BREQUIGNY-RENNES";"1ST2S3";"Romee YOUNG001";""
"537318";"";"Parent";"SHEA001";"Gulseren";"gulseren.shea001";"gulseren.shea001";"evbe83sr";"";"LGT-BREQUIGNY-RENNES";"T04";"Raimonde HARMAN001";""
"1076941";"";"Parent";"SHEA001";"Jamel";"jamel.shea0012";"jamel.shea0012";"vrnp8etw";"";"LGT-BREQUIGNY-RENNES";"206";"Fantig DESMOND001";""
"917254";"";"Parent";"SHEAHAN001";"Aleina";"aleina.sheahan001";"aleina.sheahan001";"5rgccx3e";"";"LGT-BREQUIGNY-RENNES";"DCG2";"Marie-Lore LO001";""
"1477385";"";"Parent";"SHEEDY001";"Charles-David";"charles-david.sheedy001";"charles-david.sheedy001";"ymy6px4z";"";"LGT-BREQUIGNY-RENNES";"101";"Yoakim SHAHEEM001";""
"1737486";"";"Parent";"SHEEDY001";"Marie-Nancy";"marie-nancy.sheedy001";"marie-nancy.sheedy001";"hjpk5gdb";"";"LGT-BREQUIGNY-RENNES";"T05";"Valène NEMBANG001";""
"1379435";"";"Parent";"SHEEHAN001";"Paul-Lou";"paul-lou.sheehan0012";"paul-lou.sheehan0012";"4pcmkmrt";"";"LGT-BREQUIGNY-RENNES";"T06";"Soledad POZZI001";""
"1127412";"";"Parent";"SHEEHY001";"Anyssia";"anyssia.sheehy001";"anyssia.sheehy001";"78dsm7ed";"";"LGT-BREQUIGNY-RENNES";"201";"Rifka SARTI001";""
"871215";"";"Parent";"SHEERIN001";"Noel";"noel.sheerin001";"noel.sheerin001";"cbjcd7s3";"";"LGT-BREQUIGNY-RENNES";"DSAA2";"Mailyna TAMAN001";""
"1538836";"";"Parent";"SHEEZA001";"Eris";"eris.sheeza0012";"eris.sheeza0012";"emcrmf8r";"";"LGT-BREQUIGNY-RENNES";"T10";"Enriqué UEDA001";""
"1217048";"";"Parent";"SHEEZA001";"Jauffret";"jauffret.sheeza001";"jauffret.sheeza001";"samgj3v6";"";"LGT-BREQUIGNY-RENNES";"DCG3";"Ishaac MAZZEO001";""
"1915913";"";"Parent";"SHEEZA001";"Louis-Emile";"louis-emile.sheeza0012";"louis-emile.sheeza0012";"mhepvrbh";"";"LGT-BREQUIGNY-RENNES";"106";"Arc'hantael VADAHI001";""
"936468";"";"Parent";"SHEEZA001";"Naimi";"naimi.sheeza001";"naimi.sheeza001";"we34k46p";"";"LGT-BREQUIGNY-RENNES";"DCG3";"Pierre-Claude STEVENSON001";""
"1289683";"";"Parent";"SHEEZA001";"Selma";"selma.sheeza001";"selma.sheeza001";"ab5j9n6b";"";"LGT-BREQUIGNY-RENNES";"203, 205";"Calysta MELIS001, Heathcliff SUWAL001";""
"688518";"";"Parent";"SHEHENAZ001";"Isolde";"isolde.shehenaz001";"isolde.shehenaz001";"pv5y8744";"";"LGT-BREQUIGNY-RENNES";"1STI2D1";"Absa NASRU001";""
"1144393";"";"Parent";"SHEHENAZ001";"Mondher";"mondher.shehenaz0012";"mondher.shehenaz0012";"t6pjhk6r";"";"LGT-BREQUIGNY-RENNES";"1ST2S1";"Joren MISTRY001";""
"1897359";"";"Parent";"SHEHENAZ001";"Nahid";"nahid.shehenaz001";"nahid.shehenaz001";"gyesdm48";"";"LGT-BREQUIGNY-RENNES";"BTS2SAM";"Habil FIORINI001";""
"578036";"";"Parent";"SHEIKH001";"Razia";"razia.sheikh0012";"razia.sheikh0012";"f3dvmdn9";"";"LGT-BREQUIGNY-RENNES";"211";"Aneline BRIAN001";""
"277451";"";"Parent";"SHEILS001";"Housseine";"housseine.sheils001";"housseine.sheils001";"evm65fhd";"";"LGT-BREQUIGNY-RENNES";"TSTD2A";"Selahattin DANUWAR001";""
"254818";"";"Parent";"SHEILS001";"Stevee";"stevee.sheils001";"stevee.sheils001";"jdy6k4jd";"";"LGT-BREQUIGNY-RENNES";"1STI2D3";"Djulio ROWLANDS001";""
"174641";"";"Parent";"SHEPHERD001";"Rodney";"rodney.shepherd001";"rodney.shepherd001";"6c7fdwjv";"";"LGT-BREQUIGNY-RENNES";"DNMADE3";"Nahé BOCOUM001";""
"1859478";"";"Parent";"SHEREEN001";"Eliasse";"eliasse.shereen0013";"eliasse.shereen0013";"g7tx4yk9";"";"LGT-BREQUIGNY-RENNES";"204";"Achille GLYNN001";""
"1631923";"";"Parent";"SHERLOCK001";"Camille-Rose";"camille-rose.sherlock001";"camille-rose.sherlock001";"r85rr7bx";"";"LGT-BREQUIGNY-RENNES";"TSTD2A";"Salymata BAMMA001";""
"751840";"";"Parent";"SHERRY001";"Shahyna";"shahyna.sherry0012";"shahyna.sherry0012";"3bmmwwfs";"";"LGT-BREQUIGNY-RENNES";"203";"Felia NOBILE001";""
"88743";"";"Parent";"SHERRY001";"Stepan";"stepan.sherry001";"stepan.sherry001";"vs75vzbs";"";"LGT-BREQUIGNY-RENNES";"1STD2A";"Heline PALAZZO001";""
"574967";"";"Parent";"SHERWOOD001";"Nil";"nil.sherwood001";"nil.sherwood001";"3bd45x49";"";"LGT-BREQUIGNY-RENNES";"T01";"Katja NISHAN001";""
"207629";"";"Parent";"SHIBANA001";"Cedrine";"cedrine.shibana001";"cedrine.shibana001";"ygj7xmxc";"";"LGT-BREQUIGNY-RENNES";"204";"Senem NIANGALY001";""
"534532";"";"Parent";"SHIELDS001";"Emiland";"emiland.shields0012";"emiland.shields0012";"wsp8zw9x";"";"LGT-BREQUIGNY-RENNES";"214";"Nalin HUSNEE001";""
"1350629";"";"Parent";"SHIELDS001";"Sok";"sok.shields001";"sok.shields001";"r7f5deb6";"";"LGT-BREQUIGNY-RENNES";"112, 103";"Loucas SUTTON001, Haïda BROADBENT001";""
"1022472";"";"Parent";"SHIFA001";"Noëlly";"noelly.shifa0012";"noelly.shifa0012";"3jvn3zde";"";"LGT-BREQUIGNY-RENNES";"216";"Libero SALAH001";""
"1731352";"";"Parent";"SHIFAAN001";"Georges-Marie";"georges-marie.shifaan001";"georges-marie.shifaan001";"d8x8xjny";"";"LGT-BREQUIGNY-RENNES";"214";"Aliette CONNOR001";""
"251979";"";"Parent";"SHIFAAN001";"Kémuel";"kemuel.shifaan0012";"kemuel.shifaan0012";"vb5dwn6p";"";"LGT-BREQUIGNY-RENNES";"213";"Araba MORA001";""
"174367";"";"Parent";"SHIFAAZ001";"Teggy";"teggy.shifaaz001";"teggy.shifaaz001";"3s37gyfz";"";"LGT-BREQUIGNY-RENNES";"1ST2S2";"Taleb FOTI001";""
"1216917";"";"Parent";"SHIFAH001";"Lenaik";"lenaik.shifah0012";"lenaik.shifah0012";"9zhytdcc";"";"LGT-BREQUIGNY-RENNES";"BTS2ABM";"Franko PANNELL001";""
"1610607";"";"Parent";"SHIFAH001";"Magdalina";"magdalina.shifah001";"magdalina.shifah001";"xdrxxcxz";"";"LGT-BREQUIGNY-RENNES";"DCG2";"Vesna FAIZA001";""
"172911";"";"Parent";"SHIFAH001";"Norah";"norah.shifah001";"norah.shifah001";"te88fvt7";"";"LGT-BREQUIGNY-RENNES";"BTS1ABM";"Bera DHIYE001";""
"348725";"";"Parent";"SHIFANA001";"Aélie";"aelie.shifana001";"aelie.shifana001";"vn8mebfc";"";"LGT-BREQUIGNY-RENNES";"BTS2ABM";"Hadya HICKMAN001";""
"1035830";"";"Parent";"SHIFANA001";"Gabyn";"gabyn.shifana001";"gabyn.shifana001";"zywehkjm";"";"LGT-BREQUIGNY-RENNES";"T01";"Bryant O'KEEFFE001";""
"995509";"";"Parent";"SHIFAU001";"Aymée";"aymee.shifau001";"aymee.shifau001";"etbrkncj";"";"LGT-BREQUIGNY-RENNES";"BTS1CG";"Aselya RAZEE001";""
"1687591";"";"Parent";"SHIFAZ001";"Kateri";"kateri.shifaz0012";"kateri.shifaz0012";"h4zhsxe3";"";"LGT-BREQUIGNY-RENNES";"BTS1GPME";"Mervé HAMZA001";""
"978559";"";"Parent";"SHIFAZA001";"Karol";"karol.shifaza001";"karol.shifaza001";"4prm86tr";"";"LGT-BREQUIGNY-RENNES";"TSTMG1";"Kerry-Ann LYONS001";""
"1817461";"";"Parent";"SHIFNA001";"Frida";"frida.shifna0012";"frida.shifna0012";"75n3bz8w";"";"LGT-BREQUIGNY-RENNES";"BTS2SPS";"Ronnie BRANNIGAN001";""
"1950676";"";"Parent";"SHIFZA001";"Georges-Alexandre";"georges-alexandre.shifza001";"georges-alexandre.shifza001";"yjjvvtm8";"";"LGT-BREQUIGNY-RENNES";"BTS1CG";"Duane O'DWYER001";""
"904867";"";"Parent";"SHIFZA001";"Kélyah";"kelyah.shifza001";"kelyah.shifza001";"mzhs5p73";"";"LGT-BREQUIGNY-RENNES";"T08";"Asaph CAIRNS001";""
"1242531";"";"Parent";"SHIHAD001";"Alisia";"alisia.shihad001";"alisia.shihad001";"yn5sp5kh";"";"LGT-BREQUIGNY-RENNES";"TSTD2A";"Yossra FIELDES001";""
"1813746";"";"Parent";"SHIHAD001";"Loren";"loren.shihad0012";"loren.shihad0012";"zk949555";"";"LGT-BREQUIGNY-RENNES";"TSTMG1";"Singrid PERNA001";""
"1812469";"";"Parent";"SHIHAD001";"Sedrine";"sedrine.shihad001";"sedrine.shihad001";"pnawb5hf";"";"LGT-BREQUIGNY-RENNES";"T03";"Mirabelle IKPABI001";""
"815832";"";"Parent";"SHIHAD001";"Talicia";"talicia.shihad0012";"talicia.shihad0012";"tta856cr";"";"LGT-BREQUIGNY-RENNES";"T06";"Soledad POZZI001";""
"567837";"";"Parent";"SHIHAD001";"Titouane";"titouane.shihad0012";"titouane.shihad0012";"8tr4xctr";"";"LGT-BREQUIGNY-RENNES";"109, 214";"Odete WILLIS001, Varsha DANIOKO001";""
"1305599";"";"Parent";"SHIHAM001";"Maëron";"maeron.shiham001";"maeron.shiham001";"g9w3ygjg";"";"LGT-BREQUIGNY-RENNES";"108";"Ilian TITUN001";""
"1174851";"";"Parent";"SHIMAL001";"Josef";"josef.shimal0012";"josef.shimal0012";"mt7v33s9";"";"LGT-BREQUIGNY-RENNES";"T05";"Alara BENDER001";""
"765058";"";"Parent";"SHIMANA001";"Lorick";"lorick.shimana001";"lorick.shimana001";"m7r6fj6v";"";"LGT-BREQUIGNY-RENNES";"108";"Ferhat TROY001";""
"647984";"";"Parent";"SHIMANA001";"Marlay";"marlay.shimana0012";"marlay.shimana0012";"n8hkykgp";"";"LGT-BREQUIGNY-RENNES";"BTS1SPS";"Delicia HAJAM001";""
"1889591";"";"Parent";"SHIMAZ001";"Tiana";"tiana.shimaz0012";"tiana.shimaz0012";"jdeggk96";"";"LGT-BREQUIGNY-RENNES";"T02";"Lizette SALEEM001";""
"194972";"";"Parent";"SHIMLA001";"Raoul";"raoul.shimla001";"raoul.shimla001";"xwsrywre";"";"LGT-BREQUIGNY-RENNES";"209";"Lee-Anne MAJDHEE001";""
"1583984";"";"Parent";"SHINAN001";"Hossein";"hossein.shinan001";"hossein.shinan001";"fzxebz5f";"";"LGT-BREQUIGNY-RENNES";"DCG1";"Fransisco LUPI001";""
"1585769";"";"Parent";"SHINAN001";"Othis";"othis.shinan001";"othis.shinan001";"kny8sfe7";"";"LGT-BREQUIGNY-RENNES";"DCG3";"Eladji CARRARO001";""
"120830";"";"Parent";"SHINAZ001";"Belkacen";"belkacen.shinaz001";"belkacen.shinaz001";"vznwvzwn";"";"LGT-BREQUIGNY-RENNES";"209";"Sybil AZEEZ001";""
"1763726";"";"Parent";"SHINE001";"Djenaba";"djenaba.shine001";"djenaba.shine001";"wx9tpehm";"";"LGT-BREQUIGNY-RENNES";"BTS2SPS";"Melisa HATTON001";""
"1507561";"";"Parent";"SHINE001";"Fethy";"fethy.shine001";"fethy.shine001";"ntdhbes3";"";"LGT-BREQUIGNY-RENNES";"107";"Ziyan PATHAK001";""
"506510";"";"Parent";"SHINE001";"Senthuran";"senthuran.shine001";"senthuran.shine001";"t78gkphh";"";"LGT-BREQUIGNY-RENNES";"T04";"Ousama GANEE001";""
"772360";"";"Parent";"SHIRAN001";"Rinesa";"rinesa.shiran001";"rinesa.shiran001";"bt457dan";"";"LGT-BREQUIGNY-RENNES";"101";"Kelliane WASTOL001";""
"1053255";"";"Parent";"SHIRMEEN001";"Geronimo";"geronimo.shirmeen001";"geronimo.shirmeen001";"ysx8tmy3";"";"LGT-BREQUIGNY-RENNES";"211";"Roseline MOYLAN001";""
"969221";"";"Parent";"SHIRMEEN001";"Salira";"salira.shirmeen0012";"salira.shirmeen0012";"xp46sa7k";"";"LGT-BREQUIGNY-RENNES";"208";"Bakr OLAUSEN001";""
"1984458";"";"Parent";"SHIRMEENA001";"Heïdy";"heidy.shirmeena0012";"heidy.shirmeena0012";"ngkf8hsh";"";"LGT-BREQUIGNY-RENNES";"217";"Alidor GAYYOOM001";""
"276851";"";"Parent";"SHIRMEENA001";"Nedjma";"nedjma.shirmeena001";"nedjma.shirmeena001";"zdmmx4xd";"";"LGT-BREQUIGNY-RENNES";"T06";"Marie-Lydia DINI001";""
"1343445";"";"Parent";"SHIRUMEENA001";"Koji";"koji.shirumeena001";"koji.shirumeena001";"8b4pzkyc";"";"LGT-BREQUIGNY-RENNES";"209";"Néo MAGRATI001";""
"846067";"";"Parent";"SHIRUMEENA001";"Marie-Bernard";"marie-bernard.shirumeena001";"marie-bernard.shirumeena001";"kxgbdmfh";"";"LGT-BREQUIGNY-RENNES";"BTS1SPS";"Leu BATTAGLIA001";""
"1986816";"";"Parent";"SHIUNA001";"Leopoldine";"leopoldine.shiuna001";"leopoldine.shiuna001";"xrtzyxj8";"";"LGT-BREQUIGNY-RENNES";"BTS1CG";"Shan NIMAGA001";""
"724044";"";"Parent";"MEHTA001";"Rollin";"muskan.shiyam001";"muskan.shiyam001";"ct854sxx";"";"LGT-BREQUIGNY-RENNES";"T06";"Tihya SUYAL001";"Willa BALZANO001, Léon-Paul GURAGAI001"
"1093241";"";"Parent";"SHIYAMA001";"Joceline";"joceline.shiyama0012";"joceline.shiyama0012";"9sgjd8hf";"";"LGT-BREQUIGNY-RENNES";"203";"Mahlone ZAHEENA001";""
"748404";"";"Parent";"SHIYAMA001";"Mouley";"mouley.shiyama001";"mouley.shiyama001";"6a46vt7d";"";"LGT-BREQUIGNY-RENNES";"107";"Achraf PANDE001";""
"325245";"";"Parent";"SHIYANA001";"Yaba";"yaba.shiyana0012";"yaba.shiyana0012";"smr3jkdd";"";"LGT-BREQUIGNY-RENNES";"213";"François-Gabriel DIOP001";""
"118171";"";"Parent";"SHIYAZA001";"Naouelle";"naouelle.shiyaza001";"naouelle.shiyaza001";"fhthph48";"";"LGT-BREQUIGNY-RENNES";"103";"Nihan YATTASSAYE001";""
"1036359";"";"Parent";"SHIZNA001";"Emma";"emma.shizna0012";"emma.shizna0012";"rp6y6fex";"";"LGT-BREQUIGNY-RENNES";"111";"Claire-Marie RSIDEV001";""
"116995";"";"Parent";"SHORT001";"Hasma";"hasma.short001";"hasma.short001";"zmm67yx3";"";"LGT-BREQUIGNY-RENNES";"BTS1SAM";"Emlyne MARIK001";""
"1187124";"";"Parent";"SHORT001";"Lashuana";"lashuana.short001";"lashuana.short001";"dn5y3wxv";"";"LGT-BREQUIGNY-RENNES";"1STMG4";"Anne-Chantal GORMAN001";""
"929354";"";"Parent";"SHRESTHA001";"Gladisse";"gladisse.shrestha001";"gladisse.shrestha001";"sngyatmf";"";"LGT-BREQUIGNY-RENNES";"207";"Chanel JABEGU001";""
"811093";"";"Parent";"SHRESTHA001";"Zohir";"zohir.shrestha0013";"zohir.shrestha0013";"bmv59m7b";"";"LGT-BREQUIGNY-RENNES";"1ST2S1";"Yanessa LUNN001";""
"726717";"";"Parent";"SHUAIB001";"Lexy";"lexy.shuaib001";"lexy.shuaib001";"7zzwn9vx";"";"LGT-BREQUIGNY-RENNES";"1STI2D1";"Lery BASEL001";""
"430151";"";"Parent";"SHUAIB001";"Thaïss";"thaiss.shuaib001";"thaiss.shuaib001";"c4yzprfk";"";"LGT-BREQUIGNY-RENNES";"T01";"Willo STEWART001";""
"209634";"";"Parent";"SHUHAD001";"Willo";"willo.shuhad001";"willo.shuhad001";"ybvkzyxf";"";"LGT-BREQUIGNY-RENNES";"T01";"Suana KHAMC001";""
"29625";"";"Parent";"SHUHAIL001";"Nawël";"nawel.shuhail001";"nawel.shuhail001";"6ms83xbd";"";"LGT-BREQUIGNY-RENNES";"203";"Cali SUNARANI001";""
"1944475";"";"Parent";"SHUHAIL001";"Yakin";"yakin.shuhail001";"yakin.shuhail001";"sgndzmzv";"";"LGT-BREQUIGNY-RENNES";"BTS2SAM";"Nasri TAGLIABUE001";""
"1855069";"";"Parent";"SHUHUDHA001";"Vi";"vi.shuhudha001";"vi.shuhudha001";"w3jrgb7d";"";"LGT-BREQUIGNY-RENNES";"BTS2CG";"Jorhan GRUBE001";""
"1853705";"";"Parent";"SHUJAU001";"Delroy";"delroy.shujau001";"delroy.shujau001";"73rymp8r";"";"LGT-BREQUIGNY-RENNES";"110";"Seckou FIGIR001";""
"1820507";"";"Parent";"SHUKREE001";"Ala";"ala.shukree001";"ala.shukree001";"zykydczm";"";"LGT-BREQUIGNY-RENNES";"107";"Branislav SALA001";""
"1485039";"";"Parent";"SHUKUREE001";"Mercy";"mercy.shukuree001";"mercy.shukuree001";"9tbw7cn9";"";"LGT-BREQUIGNY-RENNES";"T03";"Noéline DOOLAN001";""
"1865495";"";"Parent";"SHUZANA001";"Marie-Morgane";"marie-morgane.shuzana001";"marie-morgane.shuzana001";"rydm4mm8";"";"LGT-BREQUIGNY-RENNES";"T05";"Hidayet BHULA001";""
"445619";"";"Parent";"SI001";"Gwenael";"gwenael.si001";"gwenael.si001";"edjdkjvw";"";"LGT-BREQUIGNY-RENNES";"BTS2CG";"Victorio NIYAZA001";""
"1882648";"";"Parent";"SI001";"Nayan";"nayan.si001";"nayan.si001";"v69ngjht";"";"LGT-BREQUIGNY-RENNES";"BTS2SNIR";"Lennys FEEHAN001";""
"182217";"";"Parent";"SIBY001";"Anastassia";"anastassia.siby001";"anastassia.siby001";"y4wn7hhp";"";"LGT-BREQUIGNY-RENNES";"BTS1SNIR";"Moujib MONAGHAN001";""
"369905";"";"Parent";"SIBY001";"Nassere";"nassere.siby0012";"nassere.siby0012";"sfyjepdh";"";"LGT-BREQUIGNY-RENNES";"TSTMG1";"Natia HOOPER001";""
"1900721";"";"Parent";"SIBY001";"Sinthujan";"sinthujan.siby001";"sinthujan.siby001";"e3swdrtg";"";"LGT-BREQUIGNY-RENNES";"T09";"Ganaël VITALE001";""
"1443633";"";"Parent";"SICILIANO001";"Mahady";"mahady.siciliano001";"mahady.siciliano001";"b47kphmv";"";"LGT-BREQUIGNY-RENNES";"209";"Aelya JACKSON001";""
"1688361";"";"Parent";"SIDDIKI001";"Aysha";"aysha.siddiki0012";"aysha.siddiki0012";"dhed8t4b";"";"LGT-BREQUIGNY-RENNES";"216";"Lennon RAJABHAR001";""
"1407880";"";"Parent";"SIDDIKI001";"Éla";"ela.siddiki001";"ela.siddiki001";"kdptdvfj";"";"LGT-BREQUIGNY-RENNES";"DSAA3";"Lylian LANGLEY001";""
"1238804";"";"Parent";"SIFANA001";"Marie-Noele";"marie-noele.sifana001";"marie-noele.sifana001";"86vn3677";"";"LGT-BREQUIGNY-RENNES";"BTS1CG";"Theresa BRIDGE001";""
"264823";"";"Parent";"SIFANA001";"Zainab";"zainab.sifana0012";"zainab.sifana0012";"xxxm689g";"";"LGT-BREQUIGNY-RENNES";"107";"Yoéla RUPAKHETI001";""
"139002";"";"Parent";"SIFAZ001";"Bastyen";"bastyen.sifaz001";"bastyen.sifaz001";"hefaer4s";"";"LGT-BREQUIGNY-RENNES";"DNMADE3";"Clotide ASLAM001";""
"1632640";"";"Parent";"SIFAZ001";"Fouzia";"fouzia.sifaz001";"fouzia.sifaz001";"7yyhshy8";"";"LGT-BREQUIGNY-RENNES";"TSTI2D2";"Djamil AMEEZA001";""
"1290024";"";"Parent";"SIFAZ001";"Madine";"madine.sifaz001";"madine.sifaz001";"tc8r3nyw";"";"LGT-BREQUIGNY-RENNES";"203";"Josy ANAP001";""
"729951";"";"Parent";"SIFNA001";"Abygaelle";"abygaelle.sifna001";"abygaelle.sifna001";"5z7m3765";"";"LGT-BREQUIGNY-RENNES";"215";"Marie-Baptiste PRAVIN001";""
"416091";"";"Parent";"SIFNA001";"Imaya";"imaya.sifna0012";"imaya.sifna0012";"77mypzhm";"";"LGT-BREQUIGNY-RENNES";"102";"Adèm MCQUILLAN001";""
"982709";"";"Parent";"SIGNAL001";"Maréva";"mareva.signal001";"mareva.signal001";"mb8tt6b4";"";"LGT-BREQUIGNY-RENNES";"BTS2GPME";"Nasreddine BARONE001";""
"763351";"";"Parent";"SIGNORELLI001";"Havva";"havva.signorelli001";"havva.signorelli001";"6nrsnndd";"";"LGT-BREQUIGNY-RENNES";"211";"Kathryn DEULA001";""
"689505";"";"Parent";"SIGNORELLI001";"Largo";"largo.signorelli001";"largo.signorelli001";"kfvrnzxr";"";"LGT-BREQUIGNY-RENNES";"TSTD2A";"Kelie ANEESA001";""
"97185";"";"Parent";"SIHA001";"Vidal";"vidal.siha0012";"vidal.siha0012";"kdy4p6ks";"";"LGT-BREQUIGNY-RENNES";"212";"Thérèse-Marie SAYE001";""
"1792635";"";"Parent";"SIHAM001";"Medjid";"medjid.siham0012";"medjid.siham0012";"tvv684cx";"";"LGT-BREQUIGNY-RENNES";"BTS1SNIR";"Ayssa EGAN001";""
"606566";"";"Parent";"SIHAM001";"Shivani";"shivani.siham0012";"shivani.siham0012";"yzr3hexw";"";"LGT-BREQUIGNY-RENNES";"1ST2S2";"Rodolfo PAUL001";""
"955947";"";"Parent";"SIHAM001";"Stacy";"stacy.siham0012";"stacy.siham0012";"xp8hj6zm";"";"LGT-BREQUIGNY-RENNES";"1STI2D2";"Thimeo SANDERS001";""
"114017";"";"Parent";"SIJALI001";"Sanjeevan";"sanjeevan.sijali001";"sanjeevan.sijali001";"jx6devyb";"";"LGT-BREQUIGNY-RENNES";"T06";"Czeslawa TIMALSIN001";""
"348607";"";"Parent";"SIJAPATI001";"Soumya";"soumya.sijapati0012";"soumya.sijapati0012";"nb7ccday";"";"LGT-BREQUIGNY-RENNES";"TSTI2D1";"Lévy CHABAUD001";""
"1605595";"";"Parent";"SILAWAL001";"Alick";"alick.silawal001";"alick.silawal001";"kkwejfs6";"";"LGT-BREQUIGNY-RENNES";"211";"Kathryn DEULA001";""
"1722464";"";"Parent";"SILPAKAR001";"Minh";"minh.silpakar001";"minh.silpakar001";"3jadppte";"";"LGT-BREQUIGNY-RENNES";"DNMADE2";"Marie-Corinne VUDHA001";""
"95901";"";"Parent";"SILWAL001";"Kiko";"kiko.silwal001";"kiko.silwal001";"bes6yvz3";"";"LGT-BREQUIGNY-RENNES";"T06";"Lhiam AHUSAN001";""
"998635";"";"Parent";"SILWAL001";"Zola";"zola.silwal001";"zola.silwal001";"5ej63p4p";"";"LGT-BREQUIGNY-RENNES";"103";"Oumaima WALDEN001";""
"1143578";"";"Parent";"SIMAD001";"Eustasie";"eustasie.simad0012";"eustasie.simad0012";"kxt5vkfw";"";"LGT-BREQUIGNY-RENNES";"103";"Morwenn TOMASI001";""
"1478511";"";"Parent";"SIMAD001";"Pierre-Arthur";"pierre-arthur.simad001";"pierre-arthur.simad001";"z357b6em";"";"LGT-BREQUIGNY-RENNES";"TST2S3";"Manivone GUNN001";""
"1132516";"";"Parent";"SIMAD001";"Thai";"thai.simad001";"thai.simad001";"vhr3hce9";"";"LGT-BREQUIGNY-RENNES";"212";"Mervan SAIMON001";""
"1379635";"";"Parent";"SIMAH001";"Anthelmine";"anthelmine.simah001";"anthelmine.simah001";"rrswv8wv";"";"LGT-BREQUIGNY-RENNES";"DCG2";"Coralyn COCK001";""
"1665145";"";"Parent";"SIMANA001";"Marianik";"marianik.simana0012";"marianik.simana0012";"cjyjejk8";"";"LGT-BREQUIGNY-RENNES";"1STI2D1";"Abdourahman JOHN001";""
"485817";"";"Parent";"SIMANA001";"Myassa";"myassa.simana001";"myassa.simana001";"9wfzv8vs";"";"LGT-BREQUIGNY-RENNES";"205";"Garbis PHUYAML001";""
"299474";"";"Parent";"SIMANA001";"Orana";"orana.simana001";"orana.simana001";"y9tdnpm8";"";"LGT-BREQUIGNY-RENNES";"213";"Melusine CARBONE001";""
"1046596";"";"Parent";"SIMANA001";"Oweis";"oweis.simana001";"oweis.simana001";"fcdrsdcm";"";"LGT-BREQUIGNY-RENNES";"T11";"Nanine VERDE001";""
"562084";"";"Parent";"SIMEONE001";"Tommi";"tommi.simeone001";"tommi.simeone001";"c4ck7xvw";"";"LGT-BREQUIGNY-RENNES";"T03";"Hercule CASCONE001";""
"1106340";"";"Parent";"SIMHA001";"Carmine";"carmine.simha001";"carmine.simha001";"sgbrk5jt";"";"LGT-BREQUIGNY-RENNES";"210";"Idoïa GUNN001";""
"178389";"";"Parent";"KEEGAN001";"Yonah";"swanny.simha001";"swanny.simha001";"5rwjymdn";"";"LGT-BREQUIGNY-RENNES";"211";"Ngoc SHARMAN001";"Eliz PLUNKETT001, Cornelia GIANNONE001"
"1007053";"";"Parent";"SIMINA001";"Georgino";"georgino.simina001";"georgino.simina001";"gr4xe8pr";"";"LGT-BREQUIGNY-RENNES";"1STD2A";"Manal CORTESI001";""
